City_ID,City,Lat,Lng,Current Weather,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
525,Qandala,11.472,49.8728,broken clouds,88.12,54,65,2.73,SO,2021-08-01 19:06:13
526,Sangar,63.9242,127.4739,scattered clouds,61.11,61,40,3.49,RU,2021-08-01 19:06:13
527,Wukari,7.85,9.7833,light rain,73.6,94,100,5.28,NG,2021-08-01 19:06:13
528,Newcastle,-32.9272,151.7765,broken clouds,54.72,80,75,3.0,AU,2021-08-01 19:04:12
529,Hovd,48.0056,91.6419,clear sky,55.17,65,5,3.76,MN,2021-08-01 18:59:54
530,Rach Gia,10.0167,105.0833,overcast clouds,78.75,82,99,18.32,VN,2021-08-01 19:06:14
531,Prado,-17.3411,-39.2208,overcast clouds,71.28,57,100,11.68,BR,2021-08-01 19:06:14
532,Comodoro Rivadavia,-45.8667,-67.5,clear sky,64.26,19,0,20.71,AR,2021-08-01 19:03:19
533,Daru,-9.0763,143.2092,scattered clouds,75.54,75,41,13.89,PG,2021-08-01 19:06:15
534,Siocon,7.7061,122.1353,broken clouds,79.11,87,76,4.09,PH,2021-08-01 19:06:15
535,Bethel,41.3712,-73.414,overcast clouds,78.08,72,91,10.4,US,2021-08-01 18:58:31
536,Rio Grande,-32.035,-52.0986,broken clouds,53.71,76,58,5.23,BR,2021-08-01 18:58:56
537,Freeport,40.6576,-73.5832,clear sky,78.53,64,1,4.0,US,2021-08-01 19:03:47
538,Pontianak,-0.0333,109.3333,overcast clouds,76.98,100,90,1.14,ID,2021-08-01 19:06:16
539,Thoen,17.6129,99.2161,overcast clouds,76.32,91,100,2.86,TH,2021-08-01 19:06:16
540,Linjiang,41.8069,126.9078,light rain,71.44,99,100,2.39,CN,2021-08-01 19:06:16
541,Grindavik,63.8424,-22.4338,broken clouds,56.55,87,75,8.05,IS,2021-08-01 18:59:08
542,Wisconsin Rapids,44.3836,-89.8174,few clouds,75.13,49,20,14.97,US,2021-08-01 19:06:17
543,Salinopolis,-0.6136,-47.3561,broken clouds,80.82,79,55,10.56,BR,2021-08-01 19:03:21
544,Sitka,57.0531,-135.33,overcast clouds,62.28,84,100,3.33,US,2021-08-01 18:58:42
545,Muisne,0.6,-80.0333,broken clouds,79.65,77,59,12.44,EC,2021-08-01 19:06:17
546,Port Hedland,-20.3167,118.5667,clear sky,59.05,44,0,11.5,AU,2021-08-01 19:06:18
547,Woodward,36.4337,-99.3904,overcast clouds,77.92,61,90,10.36,US,2021-08-01 19:06:18
548,Bozeman,45.6796,-111.0386,clear sky,86.68,34,1,3.0,US,2021-08-01 19:06:18
549,Lompoc,34.6391,-120.4579,clear sky,89.13,73,1,4.0,US,2021-08-01 18:58:12
550,Atasu,48.6814,71.6433,scattered clouds,77.76,39,31,6.6,KZ,2021-08-01 19:06:19
551,Asekeyevo,53.5742,52.7972,broken clouds,70.7,48,83,3.24,RU,2021-08-01 19:06:19
552,Pangnirtung,66.1451,-65.7125,overcast clouds,48.2,87,90,6.91,CA,2021-08-01 18:58:55
553,Kashmor,28.4333,69.5833,overcast clouds,95.72,43,100,18.05,PK,2021-08-01 19:06:19
554,Buraydah,26.326,43.975,clear sky,92.26,9,6,6.91,SA,2021-08-01 19:06:20
555,Baghdad,33.3406,44.4009,clear sky,98.51,22,0,4.61,IQ,2021-08-01 19:06:20
556,Paita,-5.0892,-81.1144,clear sky,73.96,70,0,16.6,PE,2021-08-01 19:06:20
557,Kjollefjord,70.9457,27.3465,light rain,49.78,97,100,18.59,NO,2021-08-01 19:06:21
558,Itigi,-5.7,34.4833,few clouds,65.95,49,11,11.72,TZ,2021-08-01 19:06:21
559,Fatsa,41.0278,37.5014,clear sky,73.2,84,0,6.76,TR,2021-08-01 19:06:21
560,Sanmenxia,34.7747,111.1814,scattered clouds,79.47,74,27,10.94,CN,2021-08-01 19:06:22
561,Wattegama,6.7989,81.4808,overcast clouds,77.92,76,100,4.9,LK,2021-08-01 19:06:22
562,Parintins,-2.6283,-56.7358,overcast clouds,82.26,64,100,0.92,BR,2021-08-01 19:03:25
563,Sola,-13.8833,167.55,overcast clouds,75.33,62,97,10.18,VU,2021-08-01 19:03:29
564,Kirovskiy,45.0917,133.5136,few clouds,66.45,95,15,4.52,RU,2021-08-01 19:06:23
565,Fuerte Olimpo,-21.0415,-57.8738,overcast clouds,78.49,30,100,6.11,PY,2021-08-01 19:06:23
566,Vavozh,56.7751,51.931,overcast clouds,67.8,64,100,7.14,RU,2021-08-01 19:06:24
567,Akranes,64.3218,-22.0749,overcast clouds,62.19,90,95,3.04,IS,2021-08-01 19:06:24
568,Svetlogorsk,52.6333,29.7333,overcast clouds,73.53,66,100,3.27,BY,2021-08-01 19:06:24
569,Merrill,45.1805,-89.6835,overcast clouds,74.03,58,90,8.05,US,2021-08-01 19:06:25
570,Nanortalik,60.1432,-45.2371,overcast clouds,51.01,72,100,15.57,GL,2021-08-01 18:58:28
571,Sawtell,-30.3833,153.1,overcast clouds,64.42,77,100,19.57,AU,2021-08-01 19:06:25
572,Aden,12.7794,45.0367,overcast clouds,83.46,77,96,7.25,YE,2021-08-01 19:01:49
573,Winfield,37.2398,-96.9956,haze,88.79,69,20,5.75,US,2021-08-01 19:06:25
574,Strezhevoy,60.7333,77.5889,overcast clouds,58.98,75,99,6.29,RU,2021-08-01 18:58:21
575,Falun,60.6036,15.626,overcast clouds,58.95,88,100,4.43,SE,2021-08-01 19:06:26
576,Kupang,-10.1667,123.5833,broken clouds,74.89,87,82,8.43,ID,2021-08-01 19:06:26
577,Floriano,-6.7669,-43.0225,few clouds,94.35,24,19,13.35,BR,2021-08-01 19:06:26
578,La Palma,33.8464,-118.0467,clear sky,103.03,54,1,4.0,US,2021-08-01 19:06:27
579,Gat,31.61,34.7642,clear sky,86.4,57,0,4.72,IL,2021-08-01 19:06:27
580,Morondava,-20.2833,44.2833,clear sky,71.17,83,1,8.48,MG,2021-08-01 19:06:27
581,Mecca,21.4267,39.8261,clear sky,90.81,40,6,6.71,SA,2021-08-01 19:06:28
582,Tommot,58.9564,126.2925,light rain,58.89,76,100,6.26,RU,2021-08-01 19:06:28
583,Tadpatri,14.9167,78.0167,broken clouds,80.64,64,65,19.06,IN,2021-08-01 19:06:28
584,Idritsa,56.3316,28.8988,overcast clouds,65.01,66,100,4.41,RU,2021-08-01 19:06:29
585,Haines Junction,60.7522,-137.5108,broken clouds,66.15,52,74,3.44,CA,2021-08-01 18:59:30
586,Kudahuvadhoo,2.6708,72.8944,overcast clouds,82.72,70,100,5.35,MV,2021-08-01 19:06:29
587,Beloha,-25.1667,45.05,clear sky,67.69,69,0,9.35,MG,2021-08-01 19:06:29
588,Hushitai,41.9322,123.5114,overcast clouds,72.95,92,100,3.29,CN,2021-08-01 19:06:30
589,Sorong,-0.8833,131.25,scattered clouds,78.46,89,35,9.46,ID,2021-08-01 19:06:30
590,Shelburne,44.0787,-80.2041,overcast clouds,68.13,58,92,10.4,CA,2021-08-01 18:59:27
591,Gambela,8.25,34.5833,light rain,69.87,95,100,2.04,ET,2021-08-01 19:06:31
592,Tateyama,34.9833,139.8667,clear sky,80.62,82,3,6.46,JP,2021-08-01 19:02:01
593,New Glasgow,45.5834,-62.6486,scattered clouds,75.9,44,25,8.7,CA,2021-08-01 19:06:31
594,Maple Creek,49.9168,-109.4848,broken clouds,94.46,15,84,8.72,CA,2021-08-01 19:06:31
595,Bulgan,48.8125,103.5347,light rain,56.84,99,100,3.49,MN,2021-08-01 19:06:32
596,Meadow Lake,34.8014,-106.5436,scattered clouds,82.58,41,45,3.15,US,2021-08-01 19:06:32
597,Henties Bay,-22.116,14.2845,clear sky,68.45,43,0,13.13,NA,2021-08-01 19:03:40
598,Kununurra,-15.7667,128.7333,clear sky,67.98,83,5,4.61,AU,2021-08-01 19:03:48
599,Krasnoarmeysk,51.0239,45.6969,broken clouds,80.15,52,74,4.0,RU,2021-08-01 19:06:33
600,Dunedin,-45.8742,170.5036,overcast clouds,50.81,81,100,18.01,NZ,2021-08-01 18:58:54
601,Veraval,20.9,70.3667,overcast clouds,81.23,84,100,19.82,IN,2021-08-01 19:06:33
602,Rundu,-17.9333,19.7667,clear sky,60.46,34,0,6.8,NA,2021-08-01 19:06:34
603,Hawalli,29.2833,47.9972,clear sky,102.56,37,0,1.99,KW,2021-08-01 19:06:34
604,Nanyang,32.9947,112.5328,light rain,77.31,92,99,12.39,CN,2021-08-01 19:06:34
605,Ambanja,-13.6833,48.45,clear sky,69.28,80,8,1.59,MG,2021-08-01 19:02:51
606,Harbour Breton,47.4833,-55.7983,overcast clouds,60.69,86,100,15.26,CA,2021-08-01 19:06:35
607,Mocuba,-16.8392,36.9856,clear sky,61.72,80,0,2.89,MZ,2021-08-01 19:06:35
608,Vao,-22.6667,167.4833,broken clouds,66.13,59,68,13.91,NC,2021-08-01 19:03:12
609,Jumla,29.2747,82.1838,overcast clouds,64.04,94,96,1.07,NP,2021-08-01 19:06:36
610,Asfi,32.2994,-9.2372,overcast clouds,69.62,67,100,22.44,MA,2021-08-01 19:06:36
611,Semey,50.4111,80.2275,clear sky,75.51,31,0,7.31,KZ,2021-08-01 19:06:36
612,Diego De Almagro,-26.3667,-70.05,clear sky,81.99,9,0,13.2,CL,2021-08-01 19:06:36
613,Qala,40.4418,50.1681,clear sky,71.49,68,0,2.3,AZ,2021-08-01 19:06:37
614,Portland,45.5234,-122.6762,few clouds,86.95,52,14,3.4,US,2021-08-01 19:00:39
615,Myrtle Beach,33.6891,-78.8867,broken clouds,96.98,75,75,13.8,US,2021-08-01 19:04:11
616,Esna,25.2934,32.554,overcast clouds,96.57,11,100,9.24,EG,2021-08-01 19:06:37
617,Balad,34.0164,44.1453,clear sky,100.33,10,2,10.74,IQ,2021-08-01 19:06:38
618,Seddon,-37.8068,144.8916,clear sky,47.25,84,0,3.0,AU,2021-08-01 19:06:38
619,Cibitoke,-2.8833,29.25,broken clouds,65.64,56,64,2.57,BI,2021-08-01 19:06:38
620,Teya,60.3778,92.6267,overcast clouds,59.2,72,100,2.66,RU,2021-08-01 19:03:04
621,Tiznit,29.5833,-9.5,clear sky,73.33,49,0,6.4,MA,2021-08-01 19:06:39
622,Kolyvan,55.3053,82.7391,overcast clouds,64.06,91,91,6.78,RU,2021-08-01 19:06:39
623,Catuday,16.2923,119.8062,overcast clouds,81.07,85,100,21.34,PH,2021-08-01 19:06:40
624,Dingle,10.9995,122.6711,overcast clouds,77.36,87,100,8.03,PH,2021-08-01 18:58:53
625,Prince Rupert,54.3161,-130.3201,overcast clouds,59.09,93,90,4.61,CA,2021-08-01 18:59:50
626,Saint-Joseph,-21.3667,55.6167,scattered clouds,68.36,73,34,11.45,RE,2021-08-01 19:03:43
627,Van,38.4924,43.3831,scattered clouds,65.55,55,40,2.3,TR,2021-08-01 19:06:40
628,Ituiutaba,-18.9689,-49.465,clear sky,84.49,29,5,5.37,BR,2021-08-01 19:06:41
629,Galle,6.0367,80.217,overcast clouds,79.72,84,100,10.96,LK,2021-08-01 19:06:41
630,Carmen,18.6333,-91.8333,scattered clouds,89.64,62,40,8.05,MX,2021-08-01 19:06:41
631,Fuyu,45.1833,124.8167,overcast clouds,65.19,86,100,9.6,CN,2021-08-01 19:06:42
632,Inverness,57.4791,-4.224,broken clouds,58.78,64,75,3.0,GB,2021-08-01 19:06:42
633,Duzce,40.8389,31.1639,clear sky,71.6,64,0,2.35,TR,2021-08-01 19:06:42
634,Sosnovo-Ozerskoye,52.5249,111.5418,clear sky,48.97,91,2,1.05,RU,2021-08-01 19:06:43
635,Hudson Bay,52.85,-102.3842,clear sky,85.32,24,0,3.56,CA,2021-08-01 19:06:43
636,Balkhash,46.844,74.9804,clear sky,79.16,33,2,8.55,KZ,2021-08-01 19:06:43
637,Manzhouli,49.6,117.4333,few clouds,55.96,70,14,5.73,CN,2021-08-01 19:06:44
638,Necochea,-38.5473,-58.7368,clear sky,52.2,48,3,2.42,AR,2021-08-01 18:59:24
639,Abonnema,4.7084,6.7931,overcast clouds,79.02,74,99,8.5,NG,2021-08-01 19:06:44
640,Nokaneng,-19.6667,22.2667,clear sky,61.27,35,0,7.11,BW,2021-08-01 19:06:45
641,Yar-Sale,66.8333,70.8333,light rain,55.67,93,100,17.13,RU,2021-08-01 18:59:48
642,Patti,31.2808,74.8572,clear sky,85.95,65,8,5.79,IN,2021-08-01 19:06:45
643,Ewa Beach,21.3156,-158.0072,clear sky,84.15,57,1,20.0,US,2021-08-01 19:06:45
644,Aksarka,66.5606,67.7975,overcast clouds,56.52,99,100,5.35,RU,2021-08-01 19:06:46
645,Steinbach,50.1667,8.5667,light intensity shower rain,68.13,63,20,12.66,DE,2021-08-01 19:06:46
646,Naze,28.3667,129.4833,broken clouds,79.05,87,73,13.42,JP,2021-08-01 19:06:46
647,Valle De Allende,26.9333,-105.4,overcast clouds,78.19,49,91,6.76,MX,2021-08-01 19:06:47
648,Impfondo,1.6381,18.0667,overcast clouds,76.26,73,100,1.52,CG,2021-08-01 19:06:47
649,Sussex,41.1834,-74.6663,overcast clouds,74.68,88,90,0.0,US,2021-08-01 19:02:10
650,Bar Harbor,44.3876,-68.2039,clear sky,77.94,46,1,14.97,US,2021-08-01 19:06:48
651,Loreto,22.2667,-101.9667,clear sky,79.3,28,7,8.93,MX,2021-08-01 19:06:48
652,Plesetsk,62.708,40.2916,overcast clouds,57.9,99,100,1.61,RU,2021-08-01 19:06:49
653,Verkh-Usugli,52.7,115.1667,broken clouds,47.8,92,64,1.86,RU,2021-08-01 19:06:49
654,Varhaug,58.6147,5.6457,clear sky,60.48,79,10,22.95,NO,2021-08-01 19:06:49
655,Mlonggo,-6.5333,110.7,clear sky,76.53,79,5,7.07,ID,2021-08-01 19:06:49
656,Sao Miguel Do Araguaia,-13.275,-50.1628,clear sky,94.35,20,1,5.75,BR,2021-08-01 19:06:50
657,Kabompo,-13.5927,24.2008,clear sky,61.65,43,2,5.84,ZM,2021-08-01 19:06:50
658,Chesma,53.8111,60.6533,overcast clouds,67.62,68,100,8.48,RU,2021-08-01 19:06:51
659,Wageningen,51.9667,5.6667,broken clouds,63.18,82,75,6.91,NL,2021-08-01 19:06:51
660,San Ramon De La Nueva Oran,-23.1322,-64.326,clear sky,77.43,19,0,4.34,AR,2021-08-01 19:06:51
661,Vardo,70.3705,31.1107,broken clouds,55.6,93,75,10.36,NO,2021-08-01 18:59:51
662,Chicama,-7.8447,-79.1469,clear sky,66.74,58,4,10.38,PE,2021-08-01 18:58:19
663,Champerico,14.3,-91.9167,overcast clouds,93.74,71,90,6.67,GT,2021-08-01 18:58:46
664,Kattivakkam,13.2167,80.3167,overcast clouds,86.09,58,100,6.89,IN,2021-08-01 19:06:52
665,Pacific Grove,36.6177,-121.9166,broken clouds,80.11,77,75,3.0,US,2021-08-01 19:03:22
666,Mahibadhoo,3.7833,72.9667,overcast clouds,81.9,76,100,8.21,MV,2021-08-01 19:06:53
667,Shingu,33.7333,135.9833,overcast clouds,78.91,91,100,2.89,JP,2021-08-01 19:06:53
668,Baykit,61.67,96.37,light rain,60.39,89,100,0.76,RU,2021-08-01 19:06:53
669,Kuytun,54.3419,101.5036,overcast clouds,55.42,94,100,11.99,RU,2021-08-01 19:06:54
670,Shizunai,42.3339,142.3669,overcast clouds,73.2,95,100,12.66,JP,2021-08-01 19:06:54
671,Millau,44.0833,2.9167,broken clouds,64.38,71,65,7.11,FR,2021-08-01 19:06:54
672,Cabedelo,-6.9811,-34.8339,clear sky,81.27,74,7,23.38,BR,2021-08-01 19:06:55
673,Flinders,-34.5833,150.8552,clear sky,47.21,92,2,4.27,AU,2021-08-01 18:59:42
674,Port Macquarie,-31.4333,152.9167,broken clouds,56.89,80,70,9.44,AU,2021-08-01 19:03:11
675,Gao,16.6362,1.637,scattered clouds,94.1,36,30,9.53,ML,2021-08-01 19:06:55
676,Terra Santa,-2.1042,-56.4869,overcast clouds,86.52,54,99,2.48,BR,2021-08-01 19:06:56
